id,corridor,event_cause,priority,target,hour,day_of_week,month,is_weekend,corridor_encoded,event_cause_encoded,requires_road_closure,events_in_corridor_last_2hrs,latitude,longitude,created_date,closed_datetime
FKID007464,Hosur Road,others,High,1,21,2,1,0,7,6,0,1,12.9603888,77.606344,2024-01-03 21:30:35.571377+00,2024-01-04 06:04:05.356427+00
FKID007478,Hosur Road,vehicle_breakdown,High,1,6,3,1,0,7,14,1,0,12.9527061,77.6050696,2024-01-04 06:05:48.926119+00,
FKID007537,Hosur Road,others,High,1,6,5,1,1,7,6,1,0,12.9619392,77.6065331,2024-01-06 06:48:23.035244+00,2024-01-13 23:17:21.975564+00
FKID007540,Hosur Road,pot_holes,High,1,8,5,1,1,7,7,0,1,12.9614533,77.6065866,2024-01-06 08:08:10.709913+00,
FKID004383,Hosur Road,vehicle_breakdown,High,1,5,6,1,1,7,14,0,0,12.9002509,77.6334315,2024-01-07 05:16:33.422167+00,
FKID007570,Hosur Road,vehicle_breakdown,High,1,7,6,1,1,7,14,0,0,12.9293763,77.6162697,2024-01-07 07:49:26.083634+00,
FKID007578,Hosur Road,vehicle_breakdown,High,1,20,6,1,1,7,14,0,0,12.92542,77.6175917,2024-01-07 20:21:07.260767+00,2024-01-07 20:51:53.135216+00
FKID007629,Hosur Road,vehicle_breakdown,High,1,20,1,1,0,7,14,1,0,12.9575332,77.605949,2024-01-09 20:57:48.126257+00,
FKID007630,Hosur Road,vehicle_breakdown,High,1,20,1,1,0,7,14,0,1,12.9574588,77.6058341,2024-01-09 20:58:24.518723+00,
FKID007649,Hosur Road,vehicle_breakdown,High,1,8,2,1,0,7,14,0,0,12.925018,77.6177729,2024-01-10 08:23:18.08174+00,2024-01-10 09:05:36.575771+00
FKID004917,Hosur Road,vehicle_breakdown,High,1,21,4,1,0,7,14,0,0,12.9111082,77.6260532,2024-01-12 21:27:16.96628+00,
FKID007721,Hosur Road,others,High,1,23,4,1,0,7,6,0,0,12.934381,77.6102129,2024-01-12 23:53:07.392452+00,2024-01-14 04:27:28.481235+00
FKID007734,Hosur Road,vehicle_breakdown,High,1,5,5,1,1,7,14,0,0,12.9059977,77.6295789,2024-01-13 05:10:05.605675+00,
FKID004975,Hosur Road,vehicle_breakdown,High,1,9,5,1,1,7,14,0,0,12.8995983,77.6335883,2024-01-13 09:22:48.55719+00,
FKID007756,Hosur Road,construction,High,1,23,5,1,1,7,4,1,0,12.9505233,77.6055867,2024-01-13 23:18:21.686198+00,2024-01-25 05:52:10.146856+00
FKID007785,Hosur Road,vehicle_breakdown,High,1,20,6,1,1,7,14,0,0,12.9100117,77.6273017,2024-01-14 20:15:30.445872+00,
FKID007798,Hosur Road,vehicle_breakdown,High,1,10,0,1,0,7,14,0,0,12.9230765,77.6190813,2024-01-15 10:55:56.219834+00,2024-01-15 11:12:08.692704+00
FKID007806,Hosur Road,others,High,1,20,0,1,0,7,6,0,0,12.9345638,77.6098387,2024-01-15 20:29:35.903199+00,2024-01-15 21:58:37.463013+00
FKID007827,Hosur Road,vehicle_breakdown,High,1,4,1,1,0,7,14,1,0,12.8729477,77.6511736,2024-01-16 04:33:28.797162+00,
FKID007831,Hosur Road,vehicle_breakdown,High,1,4,1,1,0,7,14,0,1,12.8890467,77.6399533,2024-01-16 04:51:58.505652+00,2024-01-16 06:37:57.611692+00
FKID007878,Hosur Road,vehicle_breakdown,High,1,21,2,1,0,7,14,0,0,12.9092283,77.6275767,2024-01-17 21:42:16.051886+00,
FKID007901,Hosur Road,vehicle_breakdown,High,1,20,3,1,0,7,14,0,0,12.9207974,77.620239,2024-01-18 20:21:02.533155+00,2024-01-18 20:28:08.928435+00
FKID007969,Hosur Road,pot_holes,High,1,23,5,1,1,7,7,0,0,12.9575633,77.606015,2024-01-20 23:32:30.705023+00,
FKID004445,Hosur Road,vehicle_breakdown,High,1,0,6,1,1,7,14,0,1,12.8792647,77.6466964,2024-01-21 00:50:37.749601+00,2024-01-21 01:29:32.065136+00
FKID008035,Hosur Road,vehicle_breakdown,High,1,22,1,1,0,7,14,0,0,12.9072117,77.6291096,2024-01-23 22:23:24.62042+00,
FKID008057,Hosur Road,vehicle_breakdown,High,1,7,2,1,0,7,14,0,0,12.9351041,77.6089375,2024-01-24 07:35:26.045045+00,
FKID008084,Hosur Road,vehicle_breakdown,High,1,4,3,1,0,7,14,0,0,12.9577279,77.6059965,2024-01-25 04:18:00.522563+00,2024-01-25 04:26:26.576673+00
FKID008089,Hosur Road,vehicle_breakdown,High,1,5,3,1,0,7,14,0,1,12.8694202,77.6535488,2024-01-25 05:34:29.360018+00,
FKID008092,Hosur Road,water_logging,High,1,5,3,1,0,7,16,1,2,12.9574857,77.6058463,2024-01-25 05:48:22.900805+00,2024-01-28 21:49:48.338233+00
FKID008096,Hosur Road,vehicle_breakdown,High,1,6,3,1,0,7,14,0,2,12.9300578,77.6150899,2024-01-25 07:18:31.799231+00,
FKID001319,Hosur Road,pot_holes,High,1,19,3,1,0,7,7,0,0,12.9583466,77.6060636,2024-01-25 19:43:53.757374+00,2024-02-16 01:21:54.743724+00
FKID001304,Hosur Road,pot_holes,High,1,19,3,1,0,7,7,0,1,12.957724,77.6059638,2024-01-25 19:47:26.444565+00,2024-02-16 01:21:47.046164+00
FKID005022,Hosur Road,vehicle_breakdown,High,1,20,3,1,0,7,14,0,2,12.878816,77.6470202,2024-01-25 20:14:24.45845+00,
FKID008127,Hosur Road,vehicle_breakdown,High,1,21,4,1,0,7,14,0,0,12.9143463,77.6243052,2024-01-26 21:16:00.98716+00,
FKID008128,Hosur Road,vehicle_breakdown,High,1,21,4,1,0,7,14,0,1,12.9143462,77.6243046,2024-01-26 21:17:53.185796+00,
FKID008137,Hosur Road,vehicle_breakdown,High,1,7,5,1,1,7,14,0,0,12.908511,77.6282229,2024-01-27 07:11:27.034472+00,
FKID008138,Hosur Road,vehicle_breakdown,High,1,7,5,1,1,7,14,0,1,12.9083333,77.6283133,2024-01-27 07:19:19.471044+00,
FKID002708,Hosur Road,others,High,1,18,5,1,1,7,6,1,0,12.92490766,77.61830594,2024-01-27 18:45:43.136665+00,2024-01-27 20:33:01.303919+00
FKID008144,Hosur Road,vehicle_breakdown,High,1,1,6,1,1,7,14,0,0,12.9046828,77.6275596,2024-01-28 01:31:13.550678+00,2024-01-28 02:07:49.818263+00
FKID000670,Hosur Road,water_logging,High,1,21,6,1,1,7,16,0,0,12.9576764,77.6059609,2024-01-28 21:51:23.456451+00,2024-02-08 01:46:58.977846+00
FKID005171,Hosur Road,vehicle_breakdown,High,1,17,0,1,0,7,14,0,0,12.9240352,77.6184979,2024-01-29 17:09:55.481293+00,2024-01-29 18:11:51.060538+00
FKID008165,Hosur Road,vehicle_breakdown,High,1,20,0,1,0,7,14,0,0,12.8690375,77.653127,2024-01-29 20:07:52.160471+00,2024-01-29 21:00:59.91555+00
FKID008166,Hosur Road,vehicle_breakdown,High,1,20,0,1,0,7,14,0,1,12.8689677,77.6532202,2024-01-29 20:20:44.854247+00,2024-01-29 21:00:51.471275+00
FKID000119,Hosur Road,vehicle_breakdown,High,1,6,2,1,0,7,14,0,0,12.9119892,77.6254956,2024-01-31 06:18:51.221593+00,
FKID000124,Hosur Road,vehicle_breakdown,High,1,8,2,1,0,7,14,0,1,12.9194445,77.6215536,2024-01-31 08:08:49.635409+00,
FKID000134,Hosur Road,vehicle_breakdown,High,1,19,2,1,0,7,14,1,0,12.9216832,77.6199372,2024-01-31 19:50:17.881149+00,2024-01-31 21:01:20.76215+00
FKID000178,Hosur Road,vehicle_breakdown,High,1,0,3,2,0,7,14,0,0,12.8895087,77.6408236,2024-02-01 00:12:14.843141+00,
FKID000179,Hosur Road,vehicle_breakdown,High,1,0,3,2,0,7,14,0,1,12.8895337,77.640687,2024-02-01 00:16:55.596103+00,
FKID000182,Hosur Road,vehicle_breakdown,High,1,0,3,2,0,7,14,0,2,12.8894616,77.6407007,2024-02-01 00:19:08.5434+00,
FKID000214,Hosur Road,vehicle_breakdown,High,1,6,3,2,0,7,14,0,0,12.8885722,77.640446,2024-02-01 06:36:38.949683+00,2024-02-01 06:47:10.432997+00
FKID000224,Hosur Road,vehicle_breakdown,High,1,8,3,2,0,7,14,0,1,12.9013118,77.6322397,2024-02-01 08:33:14.974949+00,2024-02-01 09:45:59.739466+00
FKID000336,Hosur Road,vehicle_breakdown,High,1,6,5,2,1,7,14,0,0,12.8878816,77.6407286,2024-02-03 06:05:01.507037+00,2024-02-03 06:35:26.666382+00
FKID000344,Hosur Road,vehicle_breakdown,High,1,6,5,2,1,7,14,0,1,12.92227542,77.61942577,2024-02-03 06:53:42.776326+00,2024-02-03 08:29:26.668336+00
FKID000556,Hosur Road,vehicle_breakdown,High,1,2,1,2,0,7,14,0,0,12.9462817,77.6072168,2024-02-06 02:39:34.217454+00,2024-02-06 03:32:01.181721+00
FKID000580,Hosur Road,vehicle_breakdown,High,1,5,1,2,0,7,14,0,0,12.8993933,77.6339815,2024-02-06 05:22:51.16175+00,
FKID000669,Hosur Road,others,High,1,1,3,2,0,7,6,1,0,12.9498164,77.6058462,2024-02-08 01:48:42.038981+00,
FKID000733,Hosur Road,accident,High,1,17,3,2,0,7,2,0,0,12.9093615,77.627449,2024-02-08 17:15:48.653883+00,
FKID000727,Hosur Road,accident,High,1,17,3,2,0,7,2,1,1,12.9109944,77.6265845,2024-02-08 17:53:03.980974+00,
FKID000715,Hosur Road,others,High,1,18,3,2,0,7,6,0,2,12.9216667,77.6213533,2024-02-08 18:08:36.165847+00,2024-02-08 18:34:35.378202+00
FKID000734,Hosur Road,vehicle_breakdown,High,1,18,3,2,0,7,14,0,3,12.9493925,77.605846,2024-02-08 18:25:17.189617+00,
FKID000722,Hosur Road,vehicle_breakdown,High,1,18,3,2,0,7,14,1,4,12.9500193,77.6062176,2024-02-08 18:49:53.359262+00,
FKID000784,Hosur Road,vehicle_breakdown,High,1,5,4,2,0,7,14,0,0,12.9336029,77.6113624,2024-02-09 05:29:59.1343+00,
FKID000799,Hosur Road,vehicle_breakdown,High,1,6,4,2,0,7,14,0,1,12.929503,77.6161562,2024-02-09 06:59:29.029407+00,
FKID000800,Hosur Road,vehicle_breakdown,High,1,9,4,2,0,7,14,0,0,12.8699916,77.6534081,2024-02-09 09:41:03.041843+00,2024-02-09 10:25:18.338011+00
FKID001047,Hosur Road,procession,High,1,1,1,2,0,7,8,0,0,12.9213343,77.6202852,2024-02-13 01:18:38.105576+00,
FKID001154,Hosur Road,vehicle_breakdown,High,1,2,2,2,0,7,14,0,0,12.906819,77.6288036,2024-02-14 02:55:37.542393+00,2024-02-14 03:05:26.851611+00
FKID001175,Hosur Road,road_conditions,High,1,7,2,2,0,7,11,0,0,12.8902017,77.6427567,2024-02-14 07:52:04.49956+00,
FKID001176,Hosur Road,road_conditions,High,1,7,2,2,0,7,11,0,1,12.8901717,77.642695,2024-02-14 07:53:33.676436+00,
FKID001180,Hosur Road,vehicle_breakdown,High,1,9,2,2,0,7,14,0,2,12.9092481,77.6274651,2024-02-14 09:17:31.001348+00,
FKID001217,Hosur Road,vehicle_breakdown,High,1,22,2,2,0,7,14,0,0,12.8881743,77.6401929,2024-02-14 22:06:20.051261+00,
FKID001327,Hosur Road,vehicle_breakdown,High,1,4,4,2,0,7,14,0,0,12.943635,77.6077578,2024-02-16 04:56:51.811107+00,
FKID001413,Hosur Road,others,High,1,2,5,2,1,7,6,0,0,12.9589138,77.6043356,2024-02-17 02:55:48.182402+00,2024-03-14 08:14:22.948867+00
FKID001423,Hosur Road,vehicle_breakdown,High,1,5,5,2,1,7,14,0,0,12.91304392,77.62528618,2024-02-17 05:11:59.70782+00,2024-02-17 05:24:47.776077+00
FKID001463,Hosur Road,pot_holes,High,1,21,5,2,1,7,7,0,0,12.9575958,77.6058473,2024-02-17 21:29:30.334838+00,
FKID001577,Hosur Road,vehicle_breakdown,High,1,10,0,2,0,7,14,0,0,12.9243827,77.6178836,2024-02-19 10:12:31.710159+00,2024-02-19 11:15:23.178669+00
FKID001588,Hosur Road,vehicle_breakdown,High,1,20,0,2,0,7,14,0,0,12.8838862,77.6434895,2024-02-19 20:08:38.583261+00,2024-02-19 20:18:45.396934+00
FKID001593,Hosur Road,water_logging,High,1,20,0,2,0,7,16,0,1,12.9575903,77.605919,2024-02-19 20:09:37.814961+00,
FKID001607,Hosur Road,vehicle_breakdown,High,1,21,0,2,0,7,14,0,2,12.9330433,77.6117417,2024-02-19 21:25:40.532868+00,2024-02-19 22:35:03.83597+00
FKID001605,Hosur Road,vehicle_breakdown,High,1,22,0,2,0,7,14,0,1,12.9358395,77.6149327,2024-02-19 22:12:07.180856+00,2024-02-19 23:16:09.752949+00
FKID001645,Hosur Road,vehicle_breakdown,High,1,6,1,2,0,7,14,0,0,12.9291283,77.61678,2024-02-20 06:27:34.698439+00,2024-02-20 08:35:18.641121+00
FKID001674,Hosur Road,vehicle_breakdown,High,1,23,1,2,0,7,14,0,0,12.9248583,77.6179575,2024-02-20 23:55:24.06891+00,
FKID001719,Hosur Road,vehicle_breakdown,High,1,7,2,2,0,7,14,0,0,12.8798214,77.6457344,2024-02-21 07:04:37.76137+00,
FKID001715,Hosur Road,vehicle_breakdown,High,1,9,2,2,0,7,14,0,0,12.9308745,77.6141869,2024-02-21 09:15:35.609129+00,
FKID001903,Hosur Road,vehicle_breakdown,High,1,3,5,2,1,7,14,0,0,12.919975,77.6200246,2024-02-24 04:00:03.415948+00,2024-02-24 05:08:30.794769+00
FKID001908,Hosur Road,vehicle_breakdown,High,1,4,5,2,1,7,14,0,1,12.9084083,77.6282267,2024-02-24 04:42:15.167583+00,
FKID001911,Hosur Road,vehicle_breakdown,High,1,5,5,2,1,7,14,0,2,12.8701487,77.6533914,2024-02-24 05:42:44.720532+00,2024-02-24 05:56:59.599377+00
FKID001941,Hosur Road,vehicle_breakdown,High,1,0,6,2,1,7,14,0,0,12.9234922,77.61877,2024-02-25 00:48:31.028388+00,2024-02-25 01:20:29.547941+00
FKID001997,Hosur Road,vehicle_breakdown,High,1,20,6,2,1,7,14,0,0,12.8778777,77.6459877,2024-02-25 20:41:53.932771+00,
FKID001990,Hosur Road,vehicle_breakdown,High,1,20,6,2,1,7,14,0,1,12.8779683,77.6468617,2024-02-25 20:43:33.592655+00,2024-02-25 22:11:18.56051+00
FKID002146,Hosur Road,vehicle_breakdown,High,1,5,2,2,0,7,14,0,0,12.9101768,77.6271689,2024-02-28 05:15:21.911693+00,
FKID002160,Hosur Road,vehicle_breakdown,High,1,19,2,2,0,7,14,0,0,12.92118559,77.62042489,2024-02-28 20:00:31.553882+00,2024-02-28 20:01:19.050093+00
FKID002165,Hosur Road,vehicle_breakdown,High,1,20,2,2,0,7,14,0,1,12.9025054,77.6316334,2024-02-28 20:02:00.864397+00,
FKID002170,Hosur Road,vehicle_breakdown,High,1,21,2,2,0,7,14,0,2,12.92115128,77.62051642,2024-02-28 21:06:38.757384+00,2024-02-28 21:15:11.591032+00
FKID002209,Hosur Road,vehicle_breakdown,High,1,5,3,2,0,7,14,0,0,12.9255742,77.6174592,2024-02-29 05:15:49.287287+00,2024-02-29 05:25:54.001746+00
FKID002220,Hosur Road,vehicle_breakdown,High,1,5,3,2,0,7,14,0,1,12.9225247,77.6194594,2024-02-29 05:39:18.498144+00,2024-02-29 06:35:22.833819+00
FKID002234,Hosur Road,vehicle_breakdown,High,1,7,3,2,0,7,14,0,0,12.9216369,77.6214779,2024-02-29 08:01:03.259582+00,
FKID002266,Hosur Road,vehicle_breakdown,High,1,23,3,2,0,7,14,0,0,12.9126457,77.6255959,2024-02-29 23:21:16.292723+00,
FKID002301,Hosur Road,vehicle_breakdown,High,1,19,4,3,0,7,14,0,0,12.9250539,77.6180915,2024-03-01 19:56:22.134654+00,2024-03-01 21:23:45.908967+00
FKID002303,Hosur Road,vehicle_breakdown,High,1,20,4,3,0,7,14,0,1,12.9014646,77.6323309,2024-03-01 20:30:05.365233+00,
FKID002309,Hosur Road,others,High,1,20,4,3,0,7,6,0,2,12.9225895,77.6192286,2024-03-01 20:53:42.054511+00,2024-03-02 02:18:03.772757+00
FKID002379,Hosur Road,vehicle_breakdown,High,1,22,5,3,1,7,14,0,0,12.89123888,77.63875445,2024-03-02 22:39:09.559686+00,
FKID002377,Hosur Road,vehicle_breakdown,High,1,23,5,3,1,7,14,0,1,12.87043927,77.65311466,2024-03-02 23:53:57.25572+00,2024-03-02 23:54:54.007781+00
FKID002424,Hosur Road,pot_holes,High,1,23,6,3,1,7,7,0,0,12.9053338,77.6303169,2024-03-03 23:20:37.738397+00,
FKID002448,Hosur Road,vehicle_breakdown,High,1,7,0,3,0,7,14,0,0,12.9121114,77.6260189,2024-03-04 07:03:54.79037+00,
FKID002478,Hosur Road,accident,High,1,22,0,3,0,7,2,0,0,12.9210146,77.6205632,2024-03-04 22:47:31.76362+00,2024-03-04 23:02:09.124622+00
FKID002511,Hosur Road,vehicle_breakdown,High,1,2,1,3,0,7,14,0,0,12.9075587,77.6286337,2024-03-05 02:11:26.495516+00,
FKID002642,Hosur Road,vehicle_breakdown,High,1,10,2,3,0,7,14,0,0,12.9211133,77.6204127,2024-03-06 10:08:26.787199+00,2024-03-06 10:28:58.068851+00
FKID002684,Hosur Road,procession,High,1,22,2,3,0,7,8,0,0,12.9317452,77.6138217,2024-03-06 22:24:16.868698+00,
FKID002716,Hosur Road,water_logging,High,1,5,3,3,0,7,16,0,0,12.9075316,77.6288928,2024-03-07 05:36:18.116462+00,
FKID002718,Hosur Road,water_logging,High,1,5,3,3,0,7,16,0,1,12.9247117,77.6180436,2024-03-07 05:36:18.061409+00,2024-03-19 20:09:39.851977+00
FKID002733,Hosur Road,water_logging,High,1,5,3,3,0,7,16,0,2,12.9074813,77.6282437,2024-03-07 05:46:27.779935+00,2024-03-09 05:11:35.535272+00
FKID002782,Hosur Road,vehicle_breakdown,High,1,6,3,3,0,7,14,0,3,12.9132468,77.6252662,2024-03-07 06:23:59.496407+00,
FKID000020,Hosur Road,vehicle_breakdown,High,1,19,3,3,0,7,14,0,0,12.9071221,77.6286395,2024-03-07 19:27:14.960257+00,2024-03-07 19:52:19.227138+00
FKID000157,Hosur Road,vehicle_breakdown,High,1,0,4,3,0,7,14,0,0,12.8700974,77.6533824,2024-03-08 00:03:16.061723+00,2024-03-08 00:52:58.583674+00
FKID000419,Hosur Road,vehicle_breakdown,High,1,5,5,3,1,7,14,0,0,12.9063976,77.629448,2024-03-09 05:13:29.968633+00,
FKID000492,Hosur Road,tree_fall,High,1,8,5,3,1,7,13,0,0,12.9289423,77.6179915,2024-03-09 08:07:01.931568+00,2024-03-09 09:07:06.620522+00
FKID000914,Hosur Road,vehicle_breakdown,High,1,4,1,3,0,7,14,0,0,12.8860621,77.641471,2024-03-12 04:59:20.322093+00,2024-03-12 06:17:20.753172+00
FKID000915,Hosur Road,vehicle_breakdown,High,1,5,1,3,0,7,14,0,1,12.9342472,77.6101148,2024-03-12 05:53:38.068961+00,2024-03-12 07:29:03.414048+00
FKID000935,Hosur Road,vehicle_breakdown,High,1,7,1,3,0,7,14,0,1,12.9008111,77.6326819,2024-03-12 07:15:22.451003+00,
FKID001034,Hosur Road,vehicle_breakdown,High,1,21,1,3,0,7,14,0,0,12.91212756,77.62604412,2024-03-12 21:10:01.66488+00,
FKID001023,Hosur Road,vehicle_breakdown,High,1,21,1,3,0,7,14,0,1,12.9063667,77.6279581,2024-03-12 21:32:24.691799+00,
FKID001504,Hosur Road,accident,High,1,18,4,3,0,7,2,1,0,12.8795724,77.6462409,2024-03-15 19:01:48.550842+00,2024-03-15 20:13:37.276639+00
FKID001544,Hosur Road,vehicle_breakdown,High,1,19,4,3,0,7,14,0,1,12.9103918,77.6269289,2024-03-15 19:46:02.251947+00,
FKID002219,Hosur Road,vehicle_breakdown,High,1,6,1,3,0,7,14,0,0,12.8862945,77.6409252,2024-03-19 06:04:21.099189+00,
FKID002244,Hosur Road,vehicle_breakdown,High,1,20,1,3,0,7,14,0,0,12.9255403,77.6175176,2024-03-19 20:09:32.4099+00,2024-03-19 20:21:41.793746+00
FKID002576,Hosur Road,vehicle_breakdown,High,1,6,4,3,0,7,14,0,0,12.9116917,77.626182,2024-03-22 06:19:57.698357+00,
FKID002582,Hosur Road,vehicle_breakdown,High,1,8,4,3,0,7,14,0,0,12.9211519,77.6204241,2024-03-22 08:49:15.585599+00,
FKID002620,Hosur Road,vehicle_breakdown,High,1,20,4,3,0,7,14,0,0,12.871779,77.6519104,2024-03-22 20:12:54.455677+00,
FKID002787,Hosur Road,vehicle_breakdown,High,1,2,6,3,1,7,14,0,0,12.8989189,77.6342551,2024-03-24 02:43:54.057464+00,
FKID002920,Hosur Road,vehicle_breakdown,High,1,3,0,3,0,7,14,0,0,12.9583632,77.6060684,2024-03-25 03:51:42.552466+00,2024-03-25 06:04:04.97418+00
FKID002947,Hosur Road,vehicle_breakdown,High,1,20,0,3,0,7,14,0,0,12.8976817,77.6347539,2024-03-25 20:36:43.207324+00,2024-03-25 20:56:24.938968+00
FKID003067,Hosur Road,vehicle_breakdown,High,1,8,1,3,0,7,14,0,0,12.9202917,77.6207772,2024-03-26 08:07:39.198466+00,2024-03-26 09:25:26.178583+00
FKID003166,Hosur Road,vehicle_breakdown,High,1,6,3,3,0,7,14,0,0,12.92194178,77.62088254,2024-03-28 06:19:49.640933+00,2024-03-28 07:23:44.776693+00
FKID003200,Hosur Road,vehicle_breakdown,High,1,21,3,3,0,7,14,0,0,12.9137215,77.6250785,2024-03-28 21:33:59.32164+00,2024-03-28 23:12:09.944029+00
FKID003316,Hosur Road,vehicle_breakdown,High,1,21,4,3,0,7,14,0,0,12.9292202,77.6152975,2024-03-29 21:02:55.042742+00,2024-03-29 21:46:35.763393+00
FKID003375,Hosur Road,vehicle_breakdown,High,1,3,5,3,1,7,14,0,0,12.9235174,77.618812,2024-03-30 04:01:40.327516+00,
FKID003374,Hosur Road,vehicle_breakdown,High,1,4,5,3,1,7,14,0,1,12.8969056,77.635054,2024-03-30 04:35:02.208516+00,
FKID003378,Hosur Road,vehicle_breakdown,High,1,5,5,3,1,7,14,0,2,12.92182185,77.62106024,2024-03-30 05:19:17.688949+00,2024-03-30 07:04:53.566098+00
FKID003429,Hosur Road,vehicle_breakdown,High,1,1,6,3,1,7,14,0,0,12.9240089,77.6184611,2024-03-31 01:50:18.155893+00,2024-03-31 02:11:45.511903+00
FKID003536,Hosur Road,vehicle_breakdown,High,1,2,1,4,0,7,14,0,0,12.90927,77.62768,2024-04-02 02:18:05.198057+00,
FKID003578,Hosur Road,others,High,1,23,1,4,0,7,6,1,0,12.9247047,77.6182496,2024-04-02 23:15:57.888768+00,2024-04-17 21:22:17.741028+00
FKID003674,Hosur Road,vehicle_breakdown,High,1,18,2,4,0,7,14,0,0,12.9116008,77.6264655,2024-04-03 18:17:05.227911+00,
FKID003675,Hosur Road,vehicle_breakdown,High,1,18,2,4,0,7,14,0,1,12.9113724,77.626413,2024-04-03 18:18:48.750313+00,
FKID003671,Hosur Road,vehicle_breakdown,High,1,18,2,4,0,7,14,0,2,12.9112375,77.6266187,2024-04-03 18:29:04.406935+00,
FKID003764,Hosur Road,accident,High,1,21,3,4,0,7,2,0,0,12.8787483,77.6439017,2024-04-04 21:41:28.18932+00,
FKID003805,Hosur Road,water_logging,High,1,7,4,4,0,7,16,0,0,12.9252638,77.617668,2024-04-05 07:58:45.407239+00,2024-04-05 10:19:32.937357+00
FKID003806,Hosur Road,water_logging,High,1,7,4,4,0,7,16,0,1,12.9072662,77.6285519,2024-04-05 07:59:32.760232+00,2024-04-05 10:21:24.736674+00
FKID003801,Hosur Road,water_logging,High,1,8,4,4,0,7,16,0,2,12.9076688,77.6284938,2024-04-05 08:03:28.728593+00,
FKID003821,Hosur Road,water_logging,High,1,8,4,4,0,7,16,0,3,12.9141721,77.6247578,2024-04-05 08:51:13.384471+00,
FKID003826,Hosur Road,tree_fall,High,1,8,4,4,0,7,13,1,4,12.9354269,77.6087904,2024-04-05 08:52:06.360306+00,2024-04-09 05:52:26.445126+00
FKID003822,Hosur Road,water_logging,High,1,8,4,4,0,7,16,0,5,12.9132493,77.6249726,2024-04-05 09:00:01.960837+00,
FKID003824,Hosur Road,water_logging,High,1,9,4,4,0,7,16,0,6,12.9242106,77.6148702,2024-04-05 09:10:50.208444+00,2024-04-05 09:57:53.936466+00
FKID003829,Hosur Road,water_logging,High,1,9,4,4,0,7,16,0,7,12.9135899,77.6250872,2024-04-05 09:19:35.616696+00,
FKID003834,Hosur Road,water_logging,High,1,9,4,4,0,7,16,0,8,12.9133519,77.624901,2024-04-05 09:21:23.343265+00,
FKID003832,Hosur Road,water_logging,High,1,9,4,4,0,7,16,0,9,12.913188,77.6253392,2024-04-05 09:22:33.045905+00,
FKID003830,Hosur Road,tree_fall,High,1,9,4,4,0,7,13,1,10,12.9119883,77.6242867,2024-04-05 09:25:57.517335+00,
FKID003833,Hosur Road,water_logging,High,1,9,4,4,0,7,16,0,11,12.9138008,77.62517,2024-04-05 09:29:38.213255+00,
FKID003839,Hosur Road,tree_fall,High,1,9,4,4,0,7,13,0,12,12.87414,77.646303,2024-04-05 09:41:50.63372+00,
FKID003840,Hosur Road,tree_fall,High,1,9,4,4,0,7,13,0,13,12.8741282,77.6462947,2024-04-05 09:42:50.523422+00,
FKID003891,Hosur Road,others,High,1,4,5,4,1,7,6,0,0,12.9581776,77.6060021,2024-04-06 04:21:33.379027+00,
FKID003934,Hosur Road,water_logging,High,1,6,5,4,1,7,16,0,0,12.9077002,77.628584,2024-04-06 07:01:25.433023+00,
FKID004008,Hosur Road,vehicle_breakdown,High,1,18,5,4,1,7,14,0,0,12.958101,77.605949,2024-04-06 19:14:44.648527+00,
FKID005201,ORR North 2,vehicle_breakdown,High,1,19,4,11,0,15,14,0,0,13.0395867,77.5433917,2023-11-10 19:29:42.213619+00,2023-11-10 19:39:19.836357+00
FKID004433,ORR North 2,vehicle_breakdown,High,1,12,5,11,1,15,14,1,0,13.0361679,77.5416999,2023-11-11 12:47:26.133164+00,2023-11-11 13:32:40.727309+00
FKID004436,ORR North 2,vehicle_breakdown,High,1,13,5,11,1,15,14,0,1,13.04158,77.5469183,2023-11-11 13:49:47.739752+00,
FKID005212,ORR North 2,vehicle_breakdown,High,1,2,2,11,0,15,14,0,0,13.0355364,77.5413874,2023-11-15 02:31:31.719481+00,
FKID005947,ORR North 2,others,High,1,23,2,11,0,15,6,0,0,13.0445056,77.5625478,2023-11-15 23:27:37.033383+00,2023-11-17 03:19:46.05494+00
FKID005216,ORR North 2,construction,High,1,23,2,11,0,15,4,0,1,13.0471651,77.5701698,2023-11-15 23:46:13.906104+00,
FKID005217,ORR North 2,vehicle_breakdown,High,1,2,3,11,0,15,14,0,0,13.0415796,77.5464373,2023-11-16 02:54:44.129343+00,
FKID004600,ORR North 2,vehicle_breakdown,High,1,20,3,11,0,15,14,0,0,13.0370812,77.5418374,2023-11-16 20:15:31.837276+00,2023-11-16 21:25:06.388078+00
FKID004625,ORR North 2,others,High,1,2,5,11,1,15,6,0,0,13.039775,77.5434356,2023-11-18 02:49:24.641738+00,2023-11-18 06:13:50.645676+00
FKID006046,ORR North 2,others,High,1,22,5,11,1,15,6,0,0,13.0456698,77.556211,2023-11-18 22:44:58.560424+00,2023-11-18 22:51:44.265776+00
FKID004659,ORR North 2,vehicle_breakdown,High,1,0,6,11,1,15,14,0,1,13.0418082,77.5474239,2023-11-19 00:14:42.712242+00,
FKID006053,ORR North 2,congestion,High,1,1,6,11,1,15,3,0,1,13.0439467,77.5571367,2023-11-19 01:15:21.956703+00,
